dataset,n,memory_mb,build_time_ms,t_mean,t_stdev,t_Q0,t_Q1,t_Q2,t_Q3,t_Q4
dblp_FM,700,56.6621,31165.2,1.68162e+06,527951,1.06519e+06,1.28735e+06,1.46872e+06,1.99733e+06,2.93968e+06
dblp_FM,705,56.6621,31165.2,1.31828e+06,458754,880632,1.03417e+06,1.09864e+06,1.57842e+06,2.79887e+06
dblp_FM,710,56.6621,31165.2,1.10789e+06,166016,898760,1.02494e+06,1.07509e+06,1.14592e+06,1.73853e+06
dblp_FM,715,56.6621,31165.2,1.21926e+06,711434,910598,1.02541e+06,1.09679e+06,1.18222e+06,5.07692e+06
dblp_FM,720,56.6621,31165.2,1.26121e+06,247409,908529,1.12959e+06,1.21004e+06,1.31135e+06,2.07136e+06
dblp_FM,725,56.6621,31165.2,1.17512e+06,133312,1.01751e+06,1.07628e+06,1.12582e+06,1.25486e+06,1.62666e+06
dblp_FM,730,56.6621,31165.2,1.23208e+06,231195,970653,1.08065e+06,1.13486e+06,1.40385e+06,1.98214e+06
dblp_FM,735,56.6621,31165.2,1.12919e+06,262014,763566,1.04204e+06,1.0874e+06,1.11761e+06,2.43635e+06
dblp_FM,740,56.6621,31165.2,1.20108e+06,140859,965632,1.10829e+06,1.18276e+06,1.2709e+06,1.55626e+06
dblp_FM,745,56.6621,31165.2,1.44639e+06,546096,963826,1.17377e+06,1.26002e+06,1.50192e+06,3.50568e+06
dblp_FM,750,56.6621,31165.2,1.2491e+06,209632,968564,1.12184e+06,1.20002e+06,1.27729e+06,1.89236e+06
dblp_FM,755,56.6621,31165.2,1.35485e+06,312680,1.09022e+06,1.15993e+06,1.21519e+06,1.39337e+06,2.20615e+06
dblp_FM,760,56.6621,31165.2,1.31226e+06,326698,1.03502e+06,1.11974e+06,1.1893e+06,1.34466e+06,2.48836e+06
dblp_FM,765,56.6621,31165.2,1.19832e+06,140105,1.0071e+06,1.11848e+06,1.16689e+06,1.25402e+06,1.70548e+06
dblp_FM,770,56.6621,31165.2,1.48869e+06,469082,955345,1.16351e+06,1.32806e+06,1.62046e+06,2.67122e+06
dblp_FM,775,56.6621,31165.2,1.51394e+06,495088,1.06426e+06,1.19279e+06,1.30553e+06,1.57242e+06,2.86164e+06
dblp_FM,780,56.6621,31165.2,1.85118e+06,1.06002e+06,1.11952e+06,1.2362e+06,1.46892e+06,1.98976e+06,6.10124e+06
dblp_FM,785,56.6621,31165.2,1.58029e+06,403640,1.05214e+06,1.32035e+06,1.41043e+06,1.78352e+06,2.63711e+06
dblp_FM,790,56.6621,31165.2,1.30063e+06,259391,952099,1.14096e+06,1.20304e+06,1.37508e+06,2.07278e+06
dblp_FM,795,56.6621,31165.2,1.55967e+06,1.20673e+06,1.04269e+06,1.10688e+06,1.23233e+06,1.58638e+06,7.93791e+06
dblp_FM,800,56.6621,31165.2,1.78144e+06,894120,1.03777e+06,1.20856e+06,1.55336e+06,1.86237e+06,5.62516e+06
dblp_FM,805,56.6621,31165.2,1.66006e+06,554689,1.05432e+06,1.24501e+06,1.43572e+06,1.92732e+06,3.07562e+06
dblp_FM,810,56.6621,31165.2,1.58489e+06,487724,1.07315e+06,1.25199e+06,1.44712e+06,1.82171e+06,3.399e+06
dblp_FM,815,56.6621,31165.2,1.86651e+06,1.66693e+06,1.08327e+06,1.21908e+06,1.37453e+06,2.04613e+06,1.05982e+07
dblp_FM,820,56.6621,31165.2,1.34713e+06,319115,1.10172e+06,1.17474e+06,1.24827e+06,1.43248e+06,2.80458e+06
dblp_FM,825,56.6621,31165.2,1.46675e+06,309069,1.12668e+06,1.28045e+06,1.37142e+06,1.57383e+06,2.48616e+06
dblp_FM,830,56.6621,31165.2,1.58483e+06,449507,1.14433e+06,1.25357e+06,1.46973e+06,1.76384e+06,3.20653e+06
dblp_FM,835,56.6621,31165.2,1.47036e+06,297919,1.07735e+06,1.24334e+06,1.39677e+06,1.58559e+06,2.17733e+06
dblp_FM,840,56.6621,31165.2,1.56638e+06,662199,1.12557e+06,1.20355e+06,1.33997e+06,1.66128e+06,4.26441e+06
dblp_FM,845,56.6621,31165.2,1.47514e+06,308189,1.03645e+06,1.28818e+06,1.35315e+06,1.57343e+06,2.38273e+06
dblp_FM,850,56.6621,31165.2,1.43535e+06,325551,1.08526e+06,1.2065e+06,1.28847e+06,1.66387e+06,2.26998e+06
dblp_FM,855,56.6621,31165.2,1.35915e+06,258229,1.11664e+06,1.19826e+06,1.26463e+06,1.40316e+06,2.06532e+06
dblp_FM,860,56.6621,31165.2,1.37852e+06,197384,1.17602e+06,1.23945e+06,1.31655e+06,1.41925e+06,1.83782e+06
dblp_FM,865,56.6621,31165.2,1.63297e+06,576234,1.0436e+06,1.23237e+06,1.40642e+06,1.9352e+06,3.79991e+06
dblp_FM,870,56.6621,31165.2,1.42136e+06,354496,1.12062e+06,1.21803e+06,1.26815e+06,1.40635e+06,2.55557e+06
dblp_FM,875,56.6621,31165.2,1.85326e+06,704966,1.08859e+06,1.34065e+06,1.62125e+06,2.16762e+06,4.31223e+06
dblp_FM,880,56.6621,31165.2,1.52432e+06,323846,1.13408e+06,1.27072e+06,1.39586e+06,1.73546e+06,2.28203e+06
dblp_FM,885,56.6621,31165.2,1.52167e+06,373489,899951,1.3312e+06,1.411e+06,1.53483e+06,2.71584e+06
dblp_FM,890,56.6621,31165.2,1.65486e+06,1.17019e+06,1.1226e+06,1.26202e+06,1.3165e+06,1.45909e+06,7.66938e+06
dblp_FM,895,56.6621,31165.2,1.83062e+06,522287,1.1225e+06,1.4258e+06,1.59344e+06,2.22336e+06,2.91268e+06
dblp_FM,900,56.6621,31165.2,1.58358e+06,456509,1.20817e+06,1.27345e+06,1.38305e+06,1.6323e+06,3.01544e+06
dblp_FM,905,56.6621,31165.2,1.81458e+06,476329,1.24662e+06,1.3652e+06,1.78268e+06,2.1728e+06,2.9132e+06
dblp_FM,910,56.6621,31165.2,1.43865e+06,272631,983548,1.29027e+06,1.34143e+06,1.51525e+06,2.21416e+06
dblp_FM,915,56.6621,31165.2,1.62639e+06,635185,1.12561e+06,1.27642e+06,1.38931e+06,1.59189e+06,3.68189e+06
dblp_FM,920,56.6621,31165.2,2.00049e+06,807413,1.21564e+06,1.36891e+06,1.68154e+06,2.62575e+06,4.25326e+06
dblp_FM,925,56.6621,31165.2,2.06632e+06,590854,1.26827e+06,1.69668e+06,1.86858e+06,2.50155e+06,3.67549e+06
dblp_FM,930,56.6621,31165.2,1.70658e+06,488065,1.23623e+06,1.32563e+06,1.62095e+06,1.87508e+06,3.2416e+06
dblp_FM,935,56.6621,31165.2,1.72981e+06,547315,1.23878e+06,1.37038e+06,1.59228e+06,1.85009e+06,3.92692e+06
dblp_FM,940,56.6621,31165.2,1.69635e+06,354663,1.26416e+06,1.40509e+06,1.68927e+06,1.83247e+06,2.75942e+06
dblp_FM,945,56.6621,31165.2,1.56125e+06,300035,1.09272e+06,1.36398e+06,1.45383e+06,1.73038e+06,2.21039e+06
dblp_FM,950,56.6621,31165.2,1.64023e+06,468837,1.23937e+06,1.34636e+06,1.41857e+06,1.73766e+06,2.9166e+06
dblp_FM,955,56.6621,31165.2,1.91645e+06,914777,1.23422e+06,1.49192e+06,1.65411e+06,2.16522e+06,6.39605e+06
dblp_FM,960,56.6621,31165.2,1.72638e+06,447227,1.3548e+06,1.43762e+06,1.57747e+06,1.83299e+06,3.37747e+06
dblp_FM,965,56.6621,31165.2,1.73096e+06,322101,1.30973e+06,1.47047e+06,1.67314e+06,1.9451e+06,2.40592e+06
dblp_FM,970,56.6621,31165.2,1.66856e+06,376726,1.27618e+06,1.41908e+06,1.54214e+06,1.70263e+06,2.59538e+06
dblp_FM,975,56.6621,31165.2,1.73285e+06,535699,1.2955e+06,1.4399e+06,1.51732e+06,1.81266e+06,3.68323e+06
dblp_FM,980,56.6621,31165.2,1.72245e+06,311726,1.30613e+06,1.46633e+06,1.67944e+06,1.95353e+06,2.27757e+06
dblp_FM,985,56.6621,31165.2,1.65662e+06,399622,1.24822e+06,1.3827e+06,1.44027e+06,1.85365e+06,2.6865e+06
dblp_FM,990,56.6621,31165.2,1.49669e+06,203563,1.0725e+06,1.3676e+06,1.43071e+06,1.62643e+06,2.0669e+06
dblp_FM,995,56.6621,31165.2,1.54774e+06,228030,1.07475e+06,1.42514e+06,1.50105e+06,1.60623e+06,2.34635e+06
dblp_FM,1000,56.6621,31165.2,1.56531e+06,521934,1.17207e+06,1.3465e+06,1.43618e+06,1.55325e+06,3.71172e+06
