dataset,n,memory_mb,build_time_ms,t_mean,t_stdev,t_Q0,t_Q1,t_Q2,t_Q3,t_Q4
sources_SA,560,400,8644.01,58645.2,12969.6,43123,49237,55176.5,65359.5,104695
sources_SA,565,400,8644.01,76755.6,95344.1,44594,48334,52003,66908.5,582461
sources_SA,570,400,8644.01,52211.5,8271.89,42475,46942,49259,55481.5,75790
sources_SA,575,400,8644.01,65505.7,39176,44016,51703.8,57520,63615.2,272889
sources_SA,580,400,8644.01,66253.1,32903.4,45375,50669.2,55857,62250.8,176338
sources_SA,585,400,8644.01,65264.6,20746.9,48134,53546,57809,66655.5,135719
sources_SA,590,400,8644.01,57847.9,11131.5,45477,50509,52723,65660.5,86419
sources_SA,595,400,8644.01,62756.5,20592.7,47657,51911,57048,65859.2,162179
sources_SA,600,400,8644.01,66468.5,39333.4,46795,50427.8,55319,62519.5,235931
sources_SA,605,400,8644.01,65211.7,15001.8,48955,51782,62443.5,72638.8,106561
sources_SA,610,400,8644.01,60268.5,15923.2,47191,50590.5,54959,62803.8,122605
sources_SA,615,400,8644.01,75454,52495.6,50121,53623.2,61501,72440.8,294258
sources_SA,620,400,8644.01,62254.2,16564.4,48488,53194.2,56521,65628,125151
sources_SA,625,400,8644.01,89564.2,107255,47140,52162.5,60273.5,76469.5,651405
sources_SA,630,400,8644.01,66580.1,15120.4,49959,55598,59781.5,72895,103265
sources_SA,635,400,8644.01,58330.2,9286.38,45902,51878,54077,64489.8,85881
sources_SA,640,400,8644.01,66085.9,17896.2,47403,52771.2,60359.5,71914,115618
sources_SA,645,400,8644.01,67444.9,28817.9,49421,54066.2,57251.5,63777.5,193163
sources_SA,650,400,8644.01,66649.8,22609.7,46541,55235.2,58762.5,71779.5,154827
sources_SA,655,400,8644.01,65975.6,15032,50172,56207,61754,69353.2,114046
sources_SA,660,400,8644.01,61484.5,19650.6,48631,50631.5,53179,66120.2,148671
sources_SA,665,400,8644.01,67645.7,24550,48874,54006.2,56714,68592.2,154471
sources_SA,670,400,8644.01,80060.4,55302.1,45487,57512,61749,73668.5,302898
sources_SA,675,400,8644.01,63282.6,18616.8,49716,52895.5,55308.5,63126,130887
sources_SA,680,400,8644.01,66103,16696.8,49178,56492.5,59665,69140,130040
sources_SA,685,400,8644.01,70634.2,15261,52911,58088.2,64593.5,79702.8,102970
sources_SA,690,400,8644.01,68345.2,25262.1,50487,56171,60735,69657.5,168387
sources_SA,695,400,8644.01,74762.2,28024,48245,58554.5,67378,82441,194826
sources_SA,700,400,8644.01,67747,16035,48721,56718.8,61388.5,76472.8,115050
sources_SA,705,400,8644.01,89401.9,107788,49604,55734.5,58148.5,71736.2,648393
sources_SA,710,400,8644.01,73131.5,25152.8,51805,57778.8,65172,76442.5,177737
sources_SA,715,400,8644.01,69407.3,30898.7,53640,57154.5,60856,65990.5,224866
sources_SA,720,400,8644.01,68889.6,13515.1,50385,57935.2,69786.5,76604.8,105862
sources_SA,725,400,8644.01,64791.6,25324.7,50030,53797.8,57671.5,64284.5,171053
sources_SA,730,400,8644.01,68090.7,31199.8,51237,55468.2,57697.5,64188,216154
sources_SA,735,400,8644.01,74004.9,41337.8,51308,57248.5,62170,76300,290872
sources_SA,740,400,8644.01,98170,150026,51166,59766.5,73422.5,78184.5,915926
sources_SA,745,400,8644.01,82842.2,51853,56023,58927.2,63280.5,84524.8,328699
sources_SA,750,400,8644.01,62816.5,11988.1,52180,55055.8,57383,70182.8,103863
